Unnamed: 0,time,temperature,feels_like,app_temp,dew_point,humidity,wind_direction,wind_speed,wind_gust,pressure_relative,pressure_absolute,rainfall
181,2025-05-20,23.37291666666667,23.31458333333333,24.2375,13.591666666666669,56.958333333333336,223.3125,0.8479166666666668,2.325,29.851041666666664,27.982083333333332,0.0
182,2025-05-21,24.019565217391307,23.97826086956522,22.617391304347827,7.802173913043478,36.69565217391305,275.8695652173913,3.2347826086956526,7.01304347826087,29.88913043478261,28.01934782608696,0.0
183,2025-05-22,18.402083333333334,18.402083333333334,17.193749999999998,7.05625,49.35416666666666,141.29166666666666,1.7666666666666666,4.177083333333333,30.2625,28.3925,0.0
184,2025-05-23,17.610416666666666,17.610416666666666,17.266666666666666,10.177083333333334,63.41666666666666,132.89583333333334,1.4395833333333332,3.4562500000000003,30.2925,28.423125,0.0
185,2025-05-24,16.175,16.175,15.910416666666668,9.779166666666669,67.875,163.5625,0.7833333333333333,2.18125,30.232083333333332,28.3625,0.0
186,2025-05-25,16.224999999999998,16.224999999999998,15.872916666666669,9.254166666666666,66.08333333333333,135.79166666666666,0.6729166666666666,1.9291666666666665,30.171458333333334,28.301875,0.0
187,2025-05-26,17.995833333333334,17.977083333333333,17.708333333333332,9.270833333333334,60.10416666666666,175.04166666666666,0.4666666666666666,1.5333333333333334,30.090625,28.22125,0.0
188,2025-05-27,19.122916666666665,19.122916666666665,18.5875,8.170833333333333,53.3125,239.125,0.41875,1.5333333333333334,30.122708333333332,28.253125,0.0
189,2025-05-28,18.810416666666665,18.810416666666665,19.55208333333333,12.864583333333334,70.5625,169.47916666666666,0.5479166666666667,1.6395833333333334,30.224791666666665,28.356041666666663,0.0
190,2025-05-29,18.714583333333334,18.714583333333334,18.33333333333333,8.860416666666667,57.0,172.1875,0.4979166666666667,1.63125,30.17020833333333,28.301458333333333,0.0
191,2025-05-30,20.316666666666663,20.316666666666663,19.916666666666668,9.095833333333331,52.520833333333336,257.1458333333333,0.71875,2.29375,30.114791666666665,28.245,0.0
192,2025-05-31,18.5,18.5,19.058333333333334,12.372916666666669,68.9375,179.22916666666666,0.5666666666666667,1.6291666666666669,30.20208333333333,28.3325,0.0
193,2025-06-01,18.20208333333333,18.20208333333333,17.95625,9.452083333333333,60.270833333333336,158.22916666666666,0.5416666666666666,1.6708333333333334,30.129166666666663,28.260416666666668,0.0
194,2025-06-02,18.74375,18.74375,18.272916666666667,8.5,55.520833333333336,168.89583333333334,0.4312499999999999,1.4187500000000002,30.040625,28.171875,0.0
195,2025-06-03,19.23125,19.229166666666668,18.566666666666663,8.066666666666666,52.47916666666666,226.6875,0.6854166666666667,2.04375,29.986041666666665,28.11708333333333,0.0
196,2025-06-04,19.504166666666663,19.504166666666663,18.777083333333334,8.483333333333333,53.020833333333336,186.125,1.4354166666666668,3.41875,30.069166666666664,28.2,0.0
197,2025-06-05,17.39375,17.39375,18.147916666666667,13.683333333333332,79.83333333333333,160.6875,1.2729166666666667,3.6208333333333336,30.24083333333333,28.37208333333333,2.5
198,2025-06-06,18.568,18.568,19.208,13.02,72.6,180.76,0.884,2.3920000000000003,30.198,28.3292,0.0
199,2025-06-07,,,,,,,,,,,0.0
200,2025-06-08,,,,,,,,,,,0.0
201,2025-06-09,,,,,,,,,,,0.0
202,2025-06-10,,,,,,,,,,,0.0
203,2025-06-11,,,,,,,,,,,0.0
204,2025-06-12,12.5,12.5,12.375,9.275,81.0,113.0,0.0,0.0,30.2775,28.4075,0.0
205,2025-06-13,16.239583333333332,16.239583333333332,16.252083333333335,10.73125,71.4375,127.125,0.7854166666666668,2.347916666666667,30.293333333333333,28.424166666666665,0.0
206,2025-06-14,16.160416666666666,16.160416666666666,15.75625,9.710416666666667,67.0,145.1875,1.23125,2.8979166666666667,30.31583333333333,28.446250000000003,0.0
207,2025-06-15,16.954166666666666,16.954166666666666,17.014583333333334,10.704166666666666,67.9375,169.29166666666666,0.5750000000000001,1.75625,30.27208333333333,28.402708333333333,0.0
208,2025-06-16,17.166666666666668,17.166666666666668,17.447916666666668,11.2375,69.95833333333333,234.3125,0.3770833333333334,1.3020833333333333,30.152083333333334,28.282291666666666,0.0
209,2025-06-17,18.466666666666665,18.441666666666663,18.352083333333333,10.075,61.208333333333336,223.375,0.58125,1.9729166666666669,30.033541666666665,28.164375000000003,0.0
210,2025-06-18,19.591666666666665,19.591666666666665,19.05208333333333,8.706249999999999,53.16666666666666,192.0,0.7645833333333334,2.3125,29.960416666666664,28.09125,0.0
211,2025-06-19,17.64375,17.64375,18.13958333333333,12.03125,70.6875,155.14583333333334,0.48125,1.5375,30.046041666666667,28.176041666666663,0.0
212,2025-06-20,19.339583333333334,19.322916666666668,19.085416666666667,9.395833333333334,56.958333333333336,205.95833333333331,0.5354166666666667,1.7791666666666668,29.977083333333336,28.108125,0.0
213,2025-06-21,18.60625,18.60625,17.810416666666665,8.154166666666667,52.91666666666666,155.58333333333334,1.30625,3.4125,30.11125,28.24208333333333,0.0
214,2025-06-22,17.839583333333334,17.839583333333334,18.164583333333333,11.777083333333332,69.52083333333333,92.875,0.7645833333333334,2.189583333333333,30.146666666666665,28.2775,0.0
215,2025-06-23,18.066666666666663,18.0625,17.629166666666666,8.78125,58.4375,213.0625,0.5645833333333333,1.6520833333333331,30.02583333333333,28.157291666666666,0.0
216,2025-06-24,17.483333333333334,17.483333333333334,16.506249999999998,6.608333333333333,52.54166666666666,181.66666666666663,0.6062500000000001,1.5833333333333333,30.05708333333333,28.187916666666663,0.0
217,2025-06-25,17.514583333333334,17.514583333333334,16.931250000000002,8.597916666666666,58.645833333333336,133.10416666666666,0.8416666666666667,2.0854166666666667,29.989166666666662,28.120416666666667,0.0
218,2025-06-26,21.10833333333333,21.09583333333333,20.34375,8.720833333333333,48.35416666666666,236.58333333333331,1.5729166666666667,3.702083333333334,29.84958333333333,27.980625,0.0
219,2025-06-27,19.86875,19.86875,18.683333333333334,7.454166666666667,46.020833333333336,167.33333333333334,2.0395833333333333,5.2875000000000005,30.005416666666665,28.136875,0.0
220,2025-06-28,14.8875,14.8875,15.04375,10.95,77.89583333333333,273.3541666666667,0.48125,1.625,30.18270833333333,28.313541666666666,0.8
221,2025-06-29,16.6875,16.6875,16.675,10.35625,69.08333333333333,198.89583333333331,0.5104166666666666,1.5416666666666667,30.180208333333336,28.31041666666667,0.0
222,2025-06-30,15.679166666666667,15.679166666666667,15.86875,11.122916666666669,75.70833333333333,226.10416666666663,0.5875,1.84375,30.251041666666666,28.382291666666664,0.9
223,2025-07-01,15.23125,15.23125,15.3625,10.783333333333331,76.20833333333333,156.35416666666666,0.4666666666666666,1.3354166666666665,30.21291666666667,28.343958333333333,0.0
224,2025-07-02,17.654166666666665,17.654166666666665,17.629166666666666,10.285416666666666,65.125,95.41666666666669,0.5020833333333333,1.425,30.140833333333333,28.271666666666665,0.0
225,2025-07-03,20.347916666666663,20.32708333333333,20.14583333333333,10.0125,54.395833333333336,234.95833333333331,0.8145833333333333,2.5875,30.032291666666666,28.162916666666664,0.0
226,2025-07-04,21.86304347826087,21.85217391304348,20.88695652173913,8.021739130434783,42.47826086956522,246.2826086956522,1.684782608695652,4.152173913043479,29.96369565217391,28.095,0.0
227,2025-07-05,19.289583333333333,19.289583333333333,17.527083333333334,3.475,38.145833333333336,222.85416666666663,1.0791666666666666,2.970833333333333,29.99875,28.129375,0.0
228,2025-07-06,19.360416666666666,19.360416666666666,17.650000000000002,3.48125,38.25,202.83333333333331,0.9666666666666668,2.6395833333333334,29.954791666666665,28.08583333333333,0.0
229,2025-07-07,17.922916666666666,17.922916666666666,17.477083333333333,10.316666666666666,62.145833333333336,180.35416666666663,2.120833333333333,5.202083333333333,30.176875,28.3075,0.0
230,2025-07-08,16.443749999999998,16.443749999999998,16.341666666666665,11.127083333333331,72.25,147.6875,1.4895833333333333,3.65,30.359791666666663,28.491041666666664,0.0
231,2025-07-09,15.797777777777778,15.797777777777778,15.255555555555556,8.484444444444446,64.22222222222223,162.86666666666667,0.6177777777777778,1.7533333333333334,30.34177777777778,28.47222222222222,0.0
232,2025-07-10,12.375,12.375,11.4,5.8875,65.75,282.625,0.0875,0.275,30.175,28.305,0.0
233,2025-07-11,16.697916666666668,16.697916666666668,15.704166666666666,6.170833333333333,53.583333333333336,208.3125,0.4354166666666667,1.491666666666667,30.091875,28.223125,0.0
234,2025-07-12,19.10909090909091,19.10909090909091,17.970454545454547,6.027272727272727,47.47727272727273,153.86363636363637,0.8636363636363636,2.6545454545454543,30.123636363636365,28.25454545454545,0.0
235,2025-07-13,,,,,,,,,,,0.0
236,2025-07-14,,,,,,,,,,,0.0
237,2025-07-15,,,,,,,,,,,0.0
238,2025-07-16,13.85,13.85,13.4,8.1,68.5,132.0,0.0,0.0,30.07,28.2,0.0
239,2025-07-17,18.2625,18.2625,17.366666666666667,7.216666666666666,51.4375,133.91666666666666,0.7958333333333334,2.247916666666667,30.08375,28.214166666666667,0.0
240,2025-07-18,18.31458333333333,18.31458333333333,17.545833333333334,7.675,53.083333333333336,154.8125,0.7354166666666667,2.0104166666666665,30.152708333333333,28.28333333333333,0.0
241,2025-07-19,18.320833333333333,18.320833333333333,18.18958333333333,12.38125,69.04166666666667,126.85416666666669,2.766666666666667,6.179166666666667,30.289375000000003,28.42020833333333,0.0
242,2025-07-20,16.185416666666665,16.185416666666665,16.591666666666665,12.114583333333334,77.29166666666667,212.125,0.7791666666666667,2.325,30.228125,28.35833333333333,0.0
243,2025-07-21,17.339583333333334,17.339583333333334,17.618750000000002,11.38125,69.60416666666667,195.52083333333331,0.4729166666666666,1.375,30.10729166666667,28.238333333333333,0.0
244,2025-07-22,19.354166666666668,19.354166666666668,19.375,10.822916666666666,59.66666666666666,169.9375,0.8645833333333334,2.208333333333333,30.132708333333337,28.26354166666667,0.0
245,2025-07-23,15.05,15.05,15.8875,13.364583333333334,90.02083333333333,218.60416666666663,0.7000000000000001,2.2687500000000003,30.185208333333332,28.315416666666668,42.7
246,2025-07-24,16.65625,16.65625,17.195833333333333,12.1,76.70833333333333,133.5,0.3687499999999999,1.28125,30.09583333333333,28.227083333333336,0.0
247,2025-07-25,19.3,19.2875,19.1875,10.0875,59.66666666666666,173.9375,0.5958333333333333,1.6229166666666668,30.02541666666667,28.155625,0.0
248,2025-07-26,18.652083333333334,18.652083333333334,19.097916666666663,12.145833333333334,66.75,205.10416666666663,0.7833333333333333,2.3666666666666667,30.136041666666667,28.26708333333333,0.0
249,2025-07-27,15.389583333333334,15.389583333333334,15.522916666666667,11.891666666666666,80.22916666666667,161.9375,1.5645833333333332,3.8395833333333336,30.33395833333333,28.465,8.1
250,2025-07-28,13.035416666666668,13.035416666666668,11.7375,6.452083333333333,66.58333333333333,148.72916666666666,1.5333333333333332,3.65625,30.41645833333333,28.546666666666667,0.0
251,2025-07-29,12.395833333333334,12.395833333333334,11.15625,5.266666666666667,65.22916666666667,158.0,0.5520833333333334,1.625,30.32625,28.456666666666667,0.0
252,2025-07-30,14.102083333333333,14.102083333333333,12.720833333333331,4.75,57.875,163.5,0.6458333333333334,1.9583333333333333,30.244791666666668,28.375625,0.0
253,2025-07-31,16.472916666666666,16.472916666666666,14.95,4.01875,48.458333333333336,233.95833333333331,0.68125,1.8541666666666667,30.15875,28.28979166666667,0.0
254,2025-08-01,17.529166666666665,17.529166666666665,16.189583333333335,7.910416666666666,55.22916666666666,190.77083333333331,3.0187500000000003,6.179166666666667,30.172916666666666,28.30333333333333,0.0
255,2025-08-02,15.66875,15.66875,14.579166666666666,7.10625,58.208333333333336,138.97916666666666,1.3208333333333333,3.4250000000000003,30.30770833333333,28.437916666666663,0.0
256,2025-08-03,16.295833333333334,16.295833333333334,15.76875,8.893749999999999,63.54166666666666,150.6875,0.90625,2.4125,30.245625,28.37708333333333,0.0
257,2025-08-04,17.818749999999998,17.818749999999998,17.016666666666666,7.56875,55.208333333333336,133.72916666666666,0.75625,2.11875,30.13583333333333,28.266875,0.0
258,2025-08-05,17.939583333333335,17.939583333333335,16.891666666666666,6.941666666666666,52.16666666666666,181.83333333333331,1.0770833333333334,2.6125000000000003,30.017291666666665,28.14833333333333,0.0
259,2025-08-06,18.29230769230769,18.29230769230769,17.43076923076923,7.530769230769231,53.46153846153846,194.46153846153845,0.9730769230769232,2.353846153846154,29.951538461538465,28.08192307692308,0.0
260,2025-08-07,16.266666666666666,16.266666666666666,16.266666666666666,12.033333333333331,76.33333333333333,134.33333333333334,1.9666666666666668,6.566666666666666,30.06,28.19,0.0
261,2025-08-08,17.902083333333334,17.902083333333334,17.95,10.885416666666666,65.1875,146.97916666666666,0.7979166666666666,2.3916666666666666,30.060625,28.191666666666663,0.0
262,2025-08-09,16.752083333333335,16.752083333333335,16.83125,10.735416666666666,69.39583333333333,117.625,0.5645833333333333,1.741666666666667,30.063125,28.19458333333333,0.0
263,2025-08-10,19.479166666666668,19.410416666666663,19.504166666666663,10.6125,59.72916666666666,116.89583333333331,0.6083333333333333,1.85625,30.005625,28.136041666666667,0.0
264,2025-08-11,17.460416666666667,17.460416666666667,17.618750000000002,11.60625,69.10416666666667,206.04166666666663,1.1020833333333333,3.25625,30.131666666666664,28.262291666666663,0.0
265,2025-08-12,18.041666666666668,18.041666666666668,18.2625,11.5625,67.72916666666667,129.9375,0.8770833333333333,2.333333333333333,30.144583333333333,28.274583333333336,0.0
266,2025-08-13,18.575,18.575,18.59090909090909,10.625,62.43181818181818,144.70454545454547,0.6931818181818182,1.9977272727272728,30.07931818181818,28.209545454545456,0.0
